ref,position,word,volume,topic_id,meaning_id,operator,vocalized_form,source_part,source_page,confidence
16:107,11,ٱلْقَوْمَ,0,ZERO,NO_MATCH,,,-,-,0.0
16:107,12,ٱلْكَٰفِرِينَ,0,ZERO,NO_MATCH,,,-,-,0.0
16:108,0,أُو۟لَٰٓئِكَ,0,ZERO,NO_MATCH,,,-,-,0.0
16:108,1,ٱلَّذِينَ,1,RELATIVE,REL_PL_M,الَّذينَ,الَّذِينَ,1,119,0.95
16:108,2,طَبَعَ,0,ZERO,NO_MATCH,,,-,-,0.0
16:108,3,ٱللَّهُ,0,ZERO,NO_MATCH,,,-,-,0.0
16:108,4,عَلَىٰ,3,PREP_ALA,ALA_ISTILA,عَلى,عَلَى,3,75,0.95
16:108,4,عَلَىٰ,3,PREP_ALA,ALA_TAALIL,عَلى,عَلَى,3,76,0.92
16:108,5,قُلُوبِهِمْ,0,ZERO,NO_MATCH,,,-,-,0.0
16:108,6,وَسَمْعِهِمْ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
16:108,6,وَسَمْعِهِمْ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
16:108,6,وَسَمْعِهِمْ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
16:108,7,وَأَبْصَٰرِهِمْ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
16:108,7,وَأَبْصَٰرِهِمْ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
16:108,7,وَأَبْصَٰرِهِمْ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
16:108,8,ۖ,0,ZERO,NO_MATCH,,,-,-,0.0
16:108,9,وَأُو۟لَٰٓئِكَ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
16:108,9,وَأُو۟لَٰٓئِكَ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
16:108,9,وَأُو۟لَٰٓئِكَ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
16:108,10,هُمُ,1,PRONOUN,3RD_PL_M_SUBJ,هُم,هُمْ,1,35,0.95
16:108,10,هُمُ,1,PRONOUN,3RD_PL_M_NASB_JARR,هُم,هُمْ,1,42,0.92
16:108,11,ٱلْغَٰفِلُونَ,0,ZERO,NO_MATCH,,,-,-,0.0
16:109,0,لَا,4,JAZM_LA_NAHIYA,LA_NAHIYA,لا,لا,4,22,0.95
16:109,1,جَرَمَ,0,ZERO,NO_MATCH,,,-,-,0.0
16:109,2,أَنَّهُمْ,0,ZERO,NO_MATCH,,,-,-,0.0
16:109,3,فِى,0,ZERO,NO_MATCH,,,-,-,0.0
16:109,4,ٱلْـَٔاخِرَةِ,0,ZERO,NO_MATCH,,,-,-,0.0
16:109,5,هُمُ,1,PRONOUN,3RD_PL_M_SUBJ,هُم,هُمْ,1,35,0.95
16:109,5,هُمُ,1,PRONOUN,3RD_PL_M_NASB_JARR,هُم,هُمْ,1,42,0.92
16:109,6,ٱلْخَٰسِرُونَ,0,ZERO,NO_MATCH,,,-,-,0.0
16:110,0,ثُمَّ,0,ZERO,NO_MATCH,,,-,-,0.0
16:110,1,إِنَّ,4,QASAM_JAWAB,IN_JAWAB_QASAM,إِنّ,إِنَّ,4,134,0.95
16:110,2,رَبَّكَ,0,ZERO,NO_MATCH,,,-,-,0.0
16:110,3,لِلَّذِينَ,3,PREP_LAM,LAM_MILK,لِ,لِ,3,210,0.8
16:110,3,لِلَّذِينَ,3,PREP_LAM,LAM_IKHTISAS,لِ,لِ,3,212,0.8
16:110,3,لِلَّذِينَ,3,PREP_LAM,LAM_TAALIL,لِ,لِ,3,214,0.8
16:110,3,لِلَّذِينَ,3,PREP_LAM,LAM_AAQIBA,لِ,لِ,3,216,0.8
16:110,3,لِلَّذِينَ,3,PREP_LAM,LAM_TAWKID,لِ,لِ,3,220,0.8
16:110,3,لِلَّذِينَ,3,PREP_LAM,LAM_TABLEEGH,لِ,لِ,3,221,0.8
16:110,3,لِلَّذِينَ,3,PREP_LAM,LAM_JUHOOD,لِ,لِ,3,222,0.8
16:110,3,لِلَّذِينَ,3,PREP_LAM,LAM_TAKHALLUS,لِ,لِ,224,0.85,0.8
16:110,3,لِلَّذِينَ,4,JAZM_LAM_AMR,LAM_AMR,لِ,لِ,4,20,0.8
16:110,3,لِلَّذِينَ,4,SHART_LAM_JAWAB,LAM_JAWAB_LAW,لَ,لَ,4,72,0.8
16:110,3,لِلَّذِينَ,4,SHART_LAM_JAWAB,LAM_JAWAB_QASAM,لَ,لَ,4,75,0.8
16:110,3,لِلَّذِينَ,4,SHART_LAM_JAWAB,LAM_IBTIDA,لَ,لَ,4,77,0.8
16:110,3,لِلَّذِينَ,4,QASAM_JAWAB,LAM_JAWAB_QASAM_MUTHBAT,لَ,لَ,4,131,0.8
16:110,4,هَاجَرُوا۟,0,ZERO,NO_MATCH,,,-,-,0.0
16:110,5,مِنۢ,0,ZERO,NO_MATCH,,,-,-,0.0
16:110,6,بَعْدِ,3,PREP_BA,BA_ILSAQ,بِ,بِ,3,160,0.8
16:110,6,بَعْدِ,3,PREP_BA,BA_ISTIANA,بِ,بِ,3,162,0.8
16:110,6,بَعْدِ,3,PREP_BA,BA_SABABIYYA,بِ,بِ,3,164,0.8
16:110,6,بَعْدِ,3,PREP_BA,BA_MUSAHABA,بِ,بِ,3,166,0.8
16:110,6,بَعْدِ,3,PREP_BA,BA_ZARFIYYA,بِ,بِ,3,167,0.8
16:110,6,بَعْدِ,3,PREP_BA,BA_BADAL,بِ,بِ,3,168,0.8
16:110,6,بَعْدِ,3,PREP_BA,BA_MUQABALA,بِ,بِ,3,168,0.8
16:110,6,بَعْدِ,3,PREP_BA,BA_QASAM,بِ,بِ,3,170,0.8
16:110,6,بَعْدِ,3,PREP_BA,BA_TAADIYA,بِ,بِ,3,172,0.8
16:110,6,بَعْدِ,3,PREP_BA,BA_ZAIDA,بِ,بِ,3,174,0.8
16:110,6,بَعْدِ,4,QASAM_PARTICLES,QASAM_BA,بِ,بِ,4,127,0.8
16:110,7,مَا,1,RELATIVE,REL_GENERAL_NON_RATIONAL,ما,مَا,1,120,0.92
16:110,7,مَا,4,SHART_MA,MA_SHART,ما,مَا,4,42,0.95
16:110,7,مَا,4,SHART_MA_ZAIDA,MA_ZAIDA_BAAD_IN,ما,مَا,4,80,0.92
16:110,7,مَا,4,QASAM_JAWAB,MA_JAWAB_QASAM_MANFI,ما,مَا,4,133,0.92
16:110,7,مَا,4,TAJAUB,TAJAUB_MA_AFAL,ما,مَا,4,140,0.95
16:110,8,فُتِنُوا۟,4,SHART_FA_IDH,FA_RABITA_JAWAB,فَ,فَ,4,85,0.8
16:110,9,ثُمَّ,0,ZERO,NO_MATCH,,,-,-,0.0
16:110,10,جَٰهَدُوا۟,0,ZERO,NO_MATCH,,,-,-,0.0
16:110,11,وَصَبَرُوٓا۟,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
16:110,11,وَصَبَرُوٓا۟,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
16:110,11,وَصَبَرُوٓا۟,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
16:110,12,إِنَّ,4,QASAM_JAWAB,IN_JAWAB_QASAM,إِنّ,إِنَّ,4,134,0.95
16:110,13,رَبَّكَ,0,ZERO,NO_MATCH,,,-,-,0.0
16:110,14,مِنۢ,0,ZERO,NO_MATCH,,,-,-,0.0
16:110,15,بَعْدِهَا,3,PREP_BA,BA_ILSAQ,بِ,بِ,3,160,0.8
16:110,15,بَعْدِهَا,3,PREP_BA,BA_ISTIANA,بِ,بِ,3,162,0.8
16:110,15,بَعْدِهَا,3,PREP_BA,BA_SABABIYYA,بِ,بِ,3,164,0.8
16:110,15,بَعْدِهَا,3,PREP_BA,BA_MUSAHABA,بِ,بِ,3,166,0.8
16:110,15,بَعْدِهَا,3,PREP_BA,BA_ZARFIYYA,بِ,بِ,3,167,0.8
16:110,15,بَعْدِهَا,3,PREP_BA,BA_BADAL,بِ,بِ,3,168,0.8
16:110,15,بَعْدِهَا,3,PREP_BA,BA_MUQABALA,بِ,بِ,3,168,0.8
16:110,15,بَعْدِهَا,3,PREP_BA,BA_QASAM,بِ,بِ,3,170,0.8
16:110,15,بَعْدِهَا,3,PREP_BA,BA_TAADIYA,بِ,بِ,3,172,0.8
16:110,15,بَعْدِهَا,3,PREP_BA,BA_ZAIDA,بِ,بِ,3,174,0.8
16:110,15,بَعْدِهَا,4,QASAM_PARTICLES,QASAM_BA,بِ,بِ,4,127,0.8
16:110,16,لَغَفُورٌ,3,PREP_LAM,LAM_MILK,لِ,لِ,3,210,0.8
16:110,16,لَغَفُورٌ,3,PREP_LAM,LAM_IKHTISAS,لِ,لِ,3,212,0.8
16:110,16,لَغَفُورٌ,3,PREP_LAM,LAM_TAALIL,لِ,لِ,3,214,0.8
16:110,16,لَغَفُورٌ,3,PREP_LAM,LAM_AAQIBA,لِ,لِ,3,216,0.8
16:110,16,لَغَفُورٌ,3,PREP_LAM,LAM_TAWKID,لِ,لِ,3,220,0.8
16:110,16,لَغَفُورٌ,3,PREP_LAM,LAM_TABLEEGH,لِ,لِ,3,221,0.8
16:110,16,لَغَفُورٌ,3,PREP_LAM,LAM_JUHOOD,لِ,لِ,3,222,0.8
16:110,16,لَغَفُورٌ,3,PREP_LAM,LAM_TAKHALLUS,لِ,لِ,224,0.85,0.8
16:110,16,لَغَفُورٌ,4,JAZM_LAM_AMR,LAM_AMR,لِ,لِ,4,20,0.8
16:110,16,لَغَفُورٌ,4,SHART_LAM_JAWAB,LAM_JAWAB_LAW,لَ,لَ,4,72,0.8
16:110,16,لَغَفُورٌ,4,SHART_LAM_JAWAB,LAM_JAWAB_QASAM,لَ,لَ,4,75,0.8
16:110,16,لَغَفُورٌ,4,SHART_LAM_JAWAB,LAM_IBTIDA,لَ,لَ,4,77,0.8
16:110,16,لَغَفُورٌ,4,QASAM_JAWAB,LAM_JAWAB_QASAM_MUTHBAT,لَ,لَ,4,131,0.8
16:110,17,رَّحِيمٌ,0,ZERO,NO_MATCH,,,-,-,0.0
16:111,0,يَوْمَ,0,ZERO,NO_MATCH,,,-,-,0.0
16:111,1,تَأْتِى,0,ZERO,NO_MATCH,,,-,-,0.0
16:111,2,كُلُّ,4,TAWKID_MAANAWI,TAWKID_KULL,كُلّ,كُلُّ,4,105,0.95
16:111,3,نَفْسٍ,4,TAWKID_MAANAWI,TAWKID_NAFS_AYN,نَفس,نَفسَ,4,103,0.92
16:111,4,تُجَٰدِلُ,0,ZERO,NO_MATCH,,,-,-,0.0
16:111,5,عَن,3,PREP_AN,AN_MUJAWAZA,عَن,عَنْ,3,107,0.95
16:111,5,عَن,3,PREP_AN,AN_BADAL,عَن,عَنْ,3,110,0.92
16:111,5,عَن,3,PREP_AN,AN_SABABIYYA,عَن,عَنْ,3,112,0.92
16:111,6,نَّفْسِهَا,0,ZERO,NO_MATCH,,,-,-,0.0
16:111,7,وَتُوَفَّىٰ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
16:111,7,وَتُوَفَّىٰ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
16:111,7,وَتُوَفَّىٰ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
16:111,8,كُلُّ,4,TAWKID_MAANAWI,TAWKID_KULL,كُلّ,كُلُّ,4,105,0.95
16:111,9,نَفْسٍ,4,TAWKID_MAANAWI,TAWKID_NAFS_AYN,نَفس,نَفسَ,4,103,0.92
16:111,10,مَّا,1,RELATIVE,REL_GENERAL_NON_RATIONAL,ما,مَا,1,120,0.92
16:111,10,مَّا,4,SHART_MA,MA_SHART,ما,مَا,4,42,0.95
16:111,10,مَّا,4,SHART_MA_ZAIDA,MA_ZAIDA_BAAD_IN,ما,مَا,4,80,0.92
16:111,10,مَّا,4,QASAM_JAWAB,MA_JAWAB_QASAM_MANFI,ما,مَا,4,133,0.92
16:111,10,مَّا,4,TAJAUB,TAJAUB_MA_AFAL,ما,مَا,4,140,0.95
16:111,11,عَمِلَتْ,0,ZERO,NO_MATCH,,,-,-,0.0
16:111,12,وَهُمْ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
16:111,12,وَهُمْ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
16:111,12,وَهُمْ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
16:111,12,وَهُمْ,1,PRONOUN,3RD_PL_M_SUBJ,هُم,هُمْ,1,35,0.85
16:111,12,وَهُمْ,1,PRONOUN,3RD_PL_M_NASB_JARR,هُم,هُمْ,1,42,0.85
16:111,13,لَا,4,JAZM_LA_NAHIYA,LA_NAHIYA,لا,لا,4,22,0.95
16:111,14,يُظْلَمُونَ,0,ZERO,NO_MATCH,,,-,-,0.0
16:112,0,وَضَرَبَ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
16:112,0,وَضَرَبَ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
16:112,0,وَضَرَبَ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
16:112,1,ٱللَّهُ,0,ZERO,NO_MATCH,,,-,-,0.0
16:112,2,مَثَلًا,0,ZERO,NO_MATCH,,,-,-,0.0
16:112,3,قَرْيَةً,0,ZERO,NO_MATCH,,,-,-,0.0
16:112,4,كَانَتْ,1,PRONOUN,2ND_SG_M_NASB_JARR,ك,كَ,1,42,0.8
16:112,4,كَانَتْ,3,PREP_KAF,KAF_TASHBEEH,كَ,كَ,3,127,0.8
16:112,4,كَانَتْ,3,PREP_KAF,KAF_TAALIL,كَ,كَ,3,130,0.8
16:112,4,كَانَتْ,3,PREP_KAF,KAF_ZAIDA,كَ,كَ,3,132,0.8
16:112,4,كَانَتْ,1,PRONOUN,2ND_SG_M_SUBJ,أَنتَ,أَنْتَ,1,35,0.85
16:112,4,كَانَتْ,1,PRONOUN,2ND_SG_F_SUBJ,أَنتِ,أَنْتِ,1,35,0.85
16:112,5,ءَامِنَةً,0,ZERO,NO_MATCH,,,-,-,0.0
16:112,6,مُّطْمَئِنَّةً,0,ZERO,NO_MATCH,,,-,-,0.0
16:112,7,يَأْتِيهَا,0,ZERO,NO_MATCH,,,-,-,0.0
16:112,8,رِزْقُهَا,0,ZERO,NO_MATCH,,,-,-,0.0
16:112,9,رَغَدًا,0,ZERO,NO_MATCH,,,-,-,0.0
16:112,10,مِّن,1,RELATIVE,REL_GENERAL_RATIONAL,مَن,مَنْ,1,120,0.95
16:112,10,مِّن,3,PREP_MIN,MIN_IBTIDA_MAKAN,مِن,مِنْ,3,75,0.95
16:112,10,مِّن,3,PREP_MIN,MIN_IBTIDA_ZAMAN,مِن,مِنْ,3,76,0.95
16:112,10,مِّن,3,PREP_MIN,MIN_TABEEDH,مِن,مِنْ,3,79,0.95
16:112,10,مِّن,3,PREP_MIN,MIN_BAYAN,مِن,مِنْ,3,82,0.92
16:112,10,مِّن,3,PREP_MIN,MIN_BADAL,مِن,مِنْ,3,84,0.9
16:112,10,مِّن,3,PREP_MIN,MIN_SABABIYYA,مِن,مِنْ,3,86,0.92
16:112,10,مِّن,3,PREP_MIN,MIN_ZAIDA,مِن,مِنْ,3,89,0.88
16:112,10,مِّن,4,SHART_MAN,MAN_SHART,مَن,مَنْ,4,40,0.95
16:112,11,كُلِّ,4,TAWKID_MAANAWI,TAWKID_KULL,كُلّ,كُلُّ,4,105,0.95
16:112,12,مَكَانٍ,0,ZERO,NO_MATCH,,,-,-,0.0
16:112,13,فَكَفَرَتْ,4,SHART_FA_IDH,FA_RABITA_JAWAB,فَ,فَ,4,85,0.8
16:112,14,بِأَنْعُمِ,3,PREP_BA,BA_ILSAQ,بِ,بِ,3,160,0.8
16:112,14,بِأَنْعُمِ,3,PREP_BA,BA_ISTIANA,بِ,بِ,3,162,0.8
16:112,14,بِأَنْعُمِ,3,PREP_BA,BA_SABABIYYA,بِ,بِ,3,164,0.8
16:112,14,بِأَنْعُمِ,3,PREP_BA,BA_MUSAHABA,بِ,بِ,3,166,0.8
16:112,14,بِأَنْعُمِ,3,PREP_BA,BA_ZARFIYYA,بِ,بِ,3,167,0.8
16:112,14,بِأَنْعُمِ,3,PREP_BA,BA_BADAL,بِ,بِ,3,168,0.8
16:112,14,بِأَنْعُمِ,3,PREP_BA,BA_MUQABALA,بِ,بِ,3,168,0.8
16:112,14,بِأَنْعُمِ,3,PREP_BA,BA_QASAM,بِ,بِ,3,170,0.8
16:112,14,بِأَنْعُمِ,3,PREP_BA,BA_TAADIYA,بِ,بِ,3,172,0.8
16:112,14,بِأَنْعُمِ,3,PREP_BA,BA_ZAIDA,بِ,بِ,3,174,0.8
16:112,14,بِأَنْعُمِ,4,QASAM_PARTICLES,QASAM_BA,بِ,بِ,4,127,0.8
16:112,15,ٱللَّهِ,0,ZERO,NO_MATCH,,,-,-,0.0
16:112,16,فَأَذَٰقَهَا,4,SHART_FA_IDH,FA_RABITA_JAWAB,فَ,فَ,4,85,0.8
16:112,17,ٱللَّهُ,0,ZERO,NO_MATCH,,,-,-,0.0
16:112,18,لِبَاسَ,3,PREP_LAM,LAM_MILK,لِ,لِ,3,210,0.8
16:112,18,لِبَاسَ,3,PREP_LAM,LAM_IKHTISAS,لِ,لِ,3,212,0.8
16:112,18,لِبَاسَ,3,PREP_LAM,LAM_TAALIL,لِ,لِ,3,214,0.8
16:112,18,لِبَاسَ,3,PREP_LAM,LAM_AAQIBA,لِ,لِ,3,216,0.8
16:112,18,لِبَاسَ,3,PREP_LAM,LAM_TAWKID,لِ,لِ,3,220,0.8
16:112,18,لِبَاسَ,3,PREP_LAM,LAM_TABLEEGH,لِ,لِ,3,221,0.8
16:112,18,لِبَاسَ,3,PREP_LAM,LAM_JUHOOD,لِ,لِ,3,222,0.8
16:112,18,لِبَاسَ,3,PREP_LAM,LAM_TAKHALLUS,لِ,لِ,224,0.85,0.8
16:112,18,لِبَاسَ,4,JAZM_LAM_AMR,LAM_AMR,لِ,لِ,4,20,0.8
16:112,18,لِبَاسَ,4,SHART_LAM_JAWAB,LAM_JAWAB_LAW,لَ,لَ,4,72,0.8
16:112,18,لِبَاسَ,4,SHART_LAM_JAWAB,LAM_JAWAB_QASAM,لَ,لَ,4,75,0.8
16:112,18,لِبَاسَ,4,SHART_LAM_JAWAB,LAM_IBTIDA,لَ,لَ,4,77,0.8
16:112,18,لِبَاسَ,4,QASAM_JAWAB,LAM_JAWAB_QASAM_MUTHBAT,لَ,لَ,4,131,0.8
16:112,19,ٱلْجُوعِ,0,ZERO,NO_MATCH,,,-,-,0.0
16:112,20,وَٱلْخَوْفِ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
16:112,20,وَٱلْخَوْفِ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
16:112,20,وَٱلْخَوْفِ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
16:112,21,بِمَا,3,PREP_BA,BA_ILSAQ,بِ,بِ,3,160,0.8
16:112,21,بِمَا,3,PREP_BA,BA_ISTIANA,بِ,بِ,3,162,0.8
16:112,21,بِمَا,3,PREP_BA,BA_SABABIYYA,بِ,بِ,3,164,0.8
16:112,21,بِمَا,3,PREP_BA,BA_MUSAHABA,بِ,بِ,3,166,0.8
16:112,21,بِمَا,3,PREP_BA,BA_ZARFIYYA,بِ,بِ,3,167,0.8
16:112,21,بِمَا,3,PREP_BA,BA_BADAL,بِ,بِ,3,168,0.8
16:112,21,بِمَا,3,PREP_BA,BA_MUQABALA,بِ,بِ,3,168,0.8
16:112,21,بِمَا,3,PREP_BA,BA_QASAM,بِ,بِ,3,170,0.8
16:112,21,بِمَا,3,PREP_BA,BA_TAADIYA,بِ,بِ,3,172,0.8
16:112,21,بِمَا,3,PREP_BA,BA_ZAIDA,بِ,بِ,3,174,0.8
16:112,21,بِمَا,4,QASAM_PARTICLES,QASAM_BA,بِ,بِ,4,127,0.8
16:112,21,بِمَا,1,RELATIVE,REL_GENERAL_NON_RATIONAL,ما,مَا,1,120,0.85
16:112,21,بِمَا,4,SHART_MA,MA_SHART,ما,مَا,4,42,0.85
16:112,21,بِمَا,4,SHART_MA_ZAIDA,MA_ZAIDA_BAAD_IN,ما,مَا,4,80,0.85
16:112,21,بِمَا,4,QASAM_JAWAB,MA_JAWAB_QASAM_MANFI,ما,مَا,4,133,0.85
16:112,21,بِمَا,4,TAJAUB,TAJAUB_MA_AFAL,ما,مَا,4,140,0.85
16:112,22,كَانُوا۟,1,PRONOUN,2ND_SG_M_NASB_JARR,ك,كَ,1,42,0.8
16:112,22,كَانُوا۟,3,PREP_KAF,KAF_TASHBEEH,كَ,كَ,3,127,0.8
16:112,22,كَانُوا۟,3,PREP_KAF,KAF_TAALIL,كَ,كَ,3,130,0.8
16:112,22,كَانُوا۟,3,PREP_KAF,KAF_ZAIDA,كَ,كَ,3,132,0.8
16:112,23,يَصْنَعُونَ,0,ZERO,NO_MATCH,,,-,-,0.0
16:113,0,وَلَقَدْ,4,TAWKID_QAD,QAD_TAHQIQ,قَد,قَدْ,4,115,0.85
16:113,0,وَلَقَدْ,4,TAWKID_QAD,QAD_TAQLEEL_TAKTHEER,قَد,قَدْ,4,116,0.85
16:113,0,وَلَقَدْ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
16:113,0,وَلَقَدْ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
16:113,0,وَلَقَدْ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
16:113,1,جَآءَهُمْ,0,ZERO,NO_MATCH,,,-,-,0.0
16:113,2,رَسُولٌ,0,ZERO,NO_MATCH,,,-,-,0.0
16:113,3,مِّنْهُمْ,0,ZERO,NO_MATCH,,,-,-,0.0
16:113,4,فَكَذَّبُوهُ,4,SHART_FA_IDH,FA_RABITA_JAWAB,فَ,فَ,4,85,0.8
16:113,5,فَأَخَذَهُمُ,4,SHART_FA_IDH,FA_RABITA_JAWAB,فَ,فَ,4,85,0.8
16:113,6,ٱلْعَذَابُ,0,ZERO,NO_MATCH,,,-,-,0.0
16:113,7,وَهُمْ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
16:113,7,وَهُمْ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
16:113,7,وَهُمْ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
16:113,7,وَهُمْ,1,PRONOUN,3RD_PL_M_SUBJ,هُم,هُمْ,1,35,0.85
16:113,7,وَهُمْ,1,PRONOUN,3RD_PL_M_NASB_JARR,هُم,هُمْ,1,42,0.85
16:113,8,ظَٰلِمُونَ,0,ZERO,NO_MATCH,,,-,-,0.0
16:114,0,فَكُلُوا۟,4,SHART_FA_IDH,FA_RABITA_JAWAB,فَ,فَ,4,85,0.8
16:114,1,مِمَّا,0,ZERO,NO_MATCH,,,-,-,0.0
16:114,2,رَزَقَكُمُ,0,ZERO,NO_MATCH,,,-,-,0.0
16:114,3,ٱللَّهُ,0,ZERO,NO_MATCH,,,-,-,0.0
16:114,4,حَلَٰلًا,0,ZERO,NO_MATCH,,,-,-,0.0
16:114,5,طَيِّبًا,0,ZERO,NO_MATCH,,,-,-,0.0
16:114,6,وَٱشْكُرُوا۟,3,WAW_ATAF,INJECTED:waw_atf_same_pattern,و,وَ,3,-,0.85
16:114,6,وَٱشْكُرُوا۟,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
16:114,6,وَٱشْكُرُوا۟,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
16:114,6,وَٱشْكُرُوا۟,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
16:114,7,نِعْمَتَ,0,ZERO,NO_MATCH,,,-,-,0.0
16:114,8,ٱللَّهِ,0,ZERO,NO_MATCH,,,-,-,0.0
16:114,9,إِن,4,SHART_IN,IN_SHART_JAZIM,إِن,إِنْ,4,35,0.95
16:114,9,إِن,4,QASAM_JAWAB,IN_JAWAB_QASAM,إِنّ,إِنَّ,4,134,0.95
16:114,10,كُنتُمْ,1,PRONOUN,2ND_SG_M_NASB_JARR,ك,كَ,1,42,0.8
16:114,10,كُنتُمْ,3,PREP_KAF,KAF_TASHBEEH,كَ,كَ,3,127,0.8
16:114,10,كُنتُمْ,3,PREP_KAF,KAF_TAALIL,كَ,كَ,3,130,0.8
16:114,10,كُنتُمْ,3,PREP_KAF,KAF_ZAIDA,كَ,كَ,3,132,0.8
16:114,11,إِيَّاهُ,1,PRONOUN_MUNFASIL_NASB,3RD_SG_M_NASB_MUNFASIL,إِيَّاهُ,إِيَّاهُ,1,45,0.95
16:114,12,تَعْبُدُونَ,0,ZERO,NO_MATCH,,,-,-,0.0
16:115,0,إِنَّمَا,0,ZERO,NO_MATCH,,,-,-,0.0
16:115,1,حَرَّمَ,0,ZERO,NO_MATCH,,,-,-,0.0
16:115,2,عَلَيْكُمُ,0,ZERO,NO_MATCH,,,-,-,0.0
16:115,3,ٱلْمَيْتَةَ,0,ZERO,NO_MATCH,,,-,-,0.0
16:115,4,وَٱلدَّمَ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
16:115,4,وَٱلدَّمَ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
16:115,4,وَٱلدَّمَ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
16:115,5,وَلَحْمَ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
16:115,5,وَلَحْمَ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
16:115,5,وَلَحْمَ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
16:115,6,ٱلْخِنزِيرِ,0,ZERO,NO_MATCH,,,-,-,0.0
16:115,7,وَمَآ,3,WAW_ATAF,INJECTED:waw_atf_same_pattern,و,وَ,3,-,0.85
16:115,7,وَمَآ,3,PREP_WAW,WAW_QASAM,وَ,وَ,3,99,0.8
16:115,7,وَمَآ,3,PREP_WAW,WAW_RUBBA,وَ,وَ,103,0.85,0.8
16:115,7,وَمَآ,4,QASAM_PARTICLES,QASAM_WAW,وَ,وَ,4,125,0.8
16:115,7,وَمَآ,1,RELATIVE,REL_GENERAL_NON_RATIONAL,ما,مَا,1,120,0.85
16:115,7,وَمَآ,4,SHART_MA,MA_SHART,ما,مَا,4,42,0.85
16:115,7,وَمَآ,4,SHART_MA_ZAIDA,MA_ZAIDA_BAAD_IN,ما,مَا,4,80,0.85
16:115,7,وَمَآ,4,QASAM_JAWAB,MA_JAWAB_QASAM_MANFI,ما,مَا,4,133,0.85
16:115,7,وَمَآ,4,TAJAUB,TAJAUB_MA_AFAL,ما,مَا,4,140,0.85
16:115,8,أُهِلَّ,0,ZERO,NO_MATCH,,,-,-,0.0
16:115,9,لِغَيْرِ,3,PREP_LAM,LAM_MILK,لِ,لِ,3,210,0.8
16:115,9,لِغَيْرِ,3,PREP_LAM,LAM_IKHTISAS,لِ,لِ,3,212,0.8
16:115,9,لِغَيْرِ,3,PREP_LAM,LAM_TAALIL,لِ,لِ,3,214,0.8
16:115,9,لِغَيْرِ,3,PREP_LAM,LAM_AAQIBA,لِ,لِ,3,216,0.8
16:115,9,لِغَيْرِ,3,PREP_LAM,LAM_TAWKID,لِ,لِ,3,220,0.8
